,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
0,10388482,40580,BANKNIFTY2311239000PE,BANKNIFTY,0.0,2023-01-12,39000.0,0.05,25,PE,NFO-OPT,NFO
1,10390274,40587,BANKNIFTY2311239500PE,BANKNIFTY,0.0,2023-01-12,39500.0,0.05,25,PE,NFO-OPT,NFO
2,10394626,40604,BANKNIFTY2311239700PE,BANKNIFTY,0.0,2023-01-12,39700.0,0.05,25,PE,NFO-OPT,NFO
3,10398210,40618,BANKNIFTY2311239800PE,BANKNIFTY,0.0,2023-01-12,39800.0,0.05,25,PE,NFO-OPT,NFO
4,10399746,40624,BANKNIFTY2311239900PE,BANKNIFTY,0.0,2023-01-12,39900.0,0.05,25,PE,NFO-OPT,NFO
5,10400258,40626,BANKNIFTY2311240000PE,BANKNIFTY,0.0,2023-01-12,40000.0,0.05,25,PE,NFO-OPT,NFO
6,10401538,40631,BANKNIFTY2311240100PE,BANKNIFTY,0.0,2023-01-12,40100.0,0.05,25,PE,NFO-OPT,NFO
7,10402818,40636,BANKNIFTY2311240200PE,BANKNIFTY,0.0,2023-01-12,40200.0,0.05,25,PE,NFO-OPT,NFO
8,10404610,40643,BANKNIFTY2311240300PE,BANKNIFTY,0.0,2023-01-12,40300.0,0.05,25,PE,NFO-OPT,NFO
9,10405122,40645,BANKNIFTY2311240400PE,BANKNIFTY,0.0,2023-01-12,40400.0,0.05,25,PE,NFO-OPT,NFO
10,10406146,40649,BANKNIFTY2311240500PE,BANKNIFTY,0.0,2023-01-12,40500.0,0.05,25,PE,NFO-OPT,NFO
11,10406658,40651,BANKNIFTY2311240600PE,BANKNIFTY,0.0,2023-01-12,40600.0,0.05,25,PE,NFO-OPT,NFO
12,10409474,40662,BANKNIFTY2311240700PE,BANKNIFTY,0.0,2023-01-12,40700.0,0.05,25,PE,NFO-OPT,NFO
13,10411522,40670,BANKNIFTY2311240800PE,BANKNIFTY,0.0,2023-01-12,40800.0,0.05,25,PE,NFO-OPT,NFO
14,10412546,40674,BANKNIFTY2311240900PE,BANKNIFTY,0.0,2023-01-12,40900.0,0.05,25,PE,NFO-OPT,NFO
15,10413058,40676,BANKNIFTY2311241000PE,BANKNIFTY,0.0,2023-01-12,41000.0,0.05,25,PE,NFO-OPT,NFO
16,10413570,40678,BANKNIFTY2311241100PE,BANKNIFTY,0.0,2023-01-12,41100.0,0.05,25,PE,NFO-OPT,NFO
17,10416642,40690,BANKNIFTY2311241200PE,BANKNIFTY,0.0,2023-01-12,41200.0,0.05,25,PE,NFO-OPT,NFO
18,10417154,40692,BANKNIFTY2311241300PE,BANKNIFTY,0.0,2023-01-12,41300.0,0.05,25,PE,NFO-OPT,NFO
19,10417666,40694,BANKNIFTY2311241400PE,BANKNIFTY,0.0,2023-01-12,41400.0,0.05,25,PE,NFO-OPT,NFO
20,10418946,40699,BANKNIFTY2311241500PE,BANKNIFTY,0.0,2023-01-12,41500.0,0.05,25,PE,NFO-OPT,NFO
