,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
0,10647298,41591,BANKNIFTY2371340500PE,BANKNIFTY,0.0,2023-07-13,40500.0,0.05,25,PE,NFO-OPT,NFO
1,10650370,41603,BANKNIFTY2371340900PE,BANKNIFTY,0.0,2023-07-13,40900.0,0.05,25,PE,NFO-OPT,NFO
2,10651394,41607,BANKNIFTY2371341000PE,BANKNIFTY,0.0,2023-07-13,41000.0,0.05,25,PE,NFO-OPT,NFO
3,10651906,41609,BANKNIFTY2371341100PE,BANKNIFTY,0.0,2023-07-13,41100.0,0.05,25,PE,NFO-OPT,NFO
4,10652418,41611,BANKNIFTY2371341200PE,BANKNIFTY,0.0,2023-07-13,41200.0,0.05,25,PE,NFO-OPT,NFO
5,10653442,41615,BANKNIFTY2371341300PE,BANKNIFTY,0.0,2023-07-13,41300.0,0.05,25,PE,NFO-OPT,NFO
6,10653954,41617,BANKNIFTY2371341400PE,BANKNIFTY,0.0,2023-07-13,41400.0,0.05,25,PE,NFO-OPT,NFO
7,10654466,41619,BANKNIFTY2371341500PE,BANKNIFTY,0.0,2023-07-13,41500.0,0.05,25,PE,NFO-OPT,NFO
8,10655490,41623,BANKNIFTY2371341600PE,BANKNIFTY,0.0,2023-07-13,41600.0,0.05,25,PE,NFO-OPT,NFO
9,10656002,41625,BANKNIFTY2371341700PE,BANKNIFTY,0.0,2023-07-13,41700.0,0.05,25,PE,NFO-OPT,NFO
10,10657538,41631,BANKNIFTY2371341800PE,BANKNIFTY,0.0,2023-07-13,41800.0,0.05,25,PE,NFO-OPT,NFO
11,10658050,41633,BANKNIFTY2371341900PE,BANKNIFTY,0.0,2023-07-13,41900.0,0.05,25,PE,NFO-OPT,NFO
12,10659842,41640,BANKNIFTY2371342000PE,BANKNIFTY,0.0,2023-07-13,42000.0,0.05,25,PE,NFO-OPT,NFO
13,10660354,41642,BANKNIFTY2371342100PE,BANKNIFTY,0.0,2023-07-13,42100.0,0.05,25,PE,NFO-OPT,NFO
14,10661378,41646,BANKNIFTY2371342200PE,BANKNIFTY,0.0,2023-07-13,42200.0,0.05,25,PE,NFO-OPT,NFO
15,10661890,41648,BANKNIFTY2371342300PE,BANKNIFTY,0.0,2023-07-13,42300.0,0.05,25,PE,NFO-OPT,NFO
16,10662402,41650,BANKNIFTY2371342400PE,BANKNIFTY,0.0,2023-07-13,42400.0,0.05,25,PE,NFO-OPT,NFO
17,10662914,41652,BANKNIFTY2371342500PE,BANKNIFTY,0.0,2023-07-13,42500.0,0.05,25,PE,NFO-OPT,NFO
18,10664706,41659,BANKNIFTY2371342600PE,BANKNIFTY,0.0,2023-07-13,42600.0,0.05,25,PE,NFO-OPT,NFO
19,10665218,41661,BANKNIFTY2371342700PE,BANKNIFTY,0.0,2023-07-13,42700.0,0.05,25,PE,NFO-OPT,NFO
20,10666754,41667,BANKNIFTY2371342800PE,BANKNIFTY,0.0,2023-07-13,42800.0,0.05,25,PE,NFO-OPT,NFO
21,10667266,41669,BANKNIFTY2371342900PE,BANKNIFTY,0.0,2023-07-13,42900.0,0.05,25,PE,NFO-OPT,NFO
22,10667778,41671,BANKNIFTY2371343000PE,BANKNIFTY,0.0,2023-07-13,43000.0,0.05,25,PE,NFO-OPT,NFO
23,10668290,41673,BANKNIFTY2371343100PE,BANKNIFTY,0.0,2023-07-13,43100.0,0.05,25,PE,NFO-OPT,NFO
24,10669826,41679,BANKNIFTY2371343200PE,BANKNIFTY,0.0,2023-07-13,43200.0,0.05,25,PE,NFO-OPT,NFO
25,10670338,41681,BANKNIFTY2371343300PE,BANKNIFTY,0.0,2023-07-13,43300.0,0.05,25,PE,NFO-OPT,NFO
26,10670850,41683,BANKNIFTY2371343400PE,BANKNIFTY,0.0,2023-07-13,43400.0,0.05,25,PE,NFO-OPT,NFO
27,10671362,41685,BANKNIFTY2371343500PE,BANKNIFTY,0.0,2023-07-13,43500.0,0.05,25,PE,NFO-OPT,NFO
28,10672898,41691,BANKNIFTY2371343600PE,BANKNIFTY,0.0,2023-07-13,43600.0,0.05,25,PE,NFO-OPT,NFO
29,10673922,41695,BANKNIFTY2371343700PE,BANKNIFTY,0.0,2023-07-13,43700.0,0.05,25,PE,NFO-OPT,NFO
30,10674434,41697,BANKNIFTY2371343800PE,BANKNIFTY,0.0,2023-07-13,43800.0,0.05,25,PE,NFO-OPT,NFO
31,10675458,41701,BANKNIFTY2371343900PE,BANKNIFTY,0.0,2023-07-13,43900.0,0.05,25,PE,NFO-OPT,NFO
32,10675970,41703,BANKNIFTY2371344000PE,BANKNIFTY,0.0,2023-07-13,44000.0,0.05,25,PE,NFO-OPT,NFO
33,10676482,41705,BANKNIFTY2371344100PE,BANKNIFTY,0.0,2023-07-13,44100.0,0.05,25,PE,NFO-OPT,NFO
34,10676994,41707,BANKNIFTY2371344200PE,BANKNIFTY,0.0,2023-07-13,44200.0,0.05,25,PE,NFO-OPT,NFO
35,10677506,41709,BANKNIFTY2371344300PE,BANKNIFTY,0.0,2023-07-13,44300.0,0.05,25,PE,NFO-OPT,NFO
36,10678018,41711,BANKNIFTY2371344400PE,BANKNIFTY,0.0,2023-07-13,44400.0,0.05,25,PE,NFO-OPT,NFO
37,10678786,41714,BANKNIFTY2371344500PE,BANKNIFTY,0.0,2023-07-13,44500.0,0.05,25,PE,NFO-OPT,NFO
38,10680578,41721,BANKNIFTY2371344600PE,BANKNIFTY,0.0,2023-07-13,44600.0,0.05,25,PE,NFO-OPT,NFO
39,10681090,41723,BANKNIFTY2371344700PE,BANKNIFTY,0.0,2023-07-13,44700.0,0.05,25,PE,NFO-OPT,NFO
40,10681602,41725,BANKNIFTY2371344800PE,BANKNIFTY,0.0,2023-07-13,44800.0,0.05,25,PE,NFO-OPT,NFO
41,10682626,41729,BANKNIFTY2371344900PE,BANKNIFTY,0.0,2023-07-13,44900.0,0.05,25,PE,NFO-OPT,NFO
42,10683138,41731,BANKNIFTY2371345000PE,BANKNIFTY,0.0,2023-07-13,45000.0,0.05,25,PE,NFO-OPT,NFO
43,10684162,41735,BANKNIFTY2371345100PE,BANKNIFTY,0.0,2023-07-13,45100.0,0.05,25,PE,NFO-OPT,NFO
44,10684674,41737,BANKNIFTY2371345200PE,BANKNIFTY,0.0,2023-07-13,45200.0,0.05,25,PE,NFO-OPT,NFO
45,10685698,41741,BANKNIFTY2371345300PE,BANKNIFTY,0.0,2023-07-13,45300.0,0.05,25,PE,NFO-OPT,NFO
46,10686210,41743,BANKNIFTY2371345400PE,BANKNIFTY,0.0,2023-07-13,45400.0,0.05,25,PE,NFO-OPT,NFO
