,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
0,10645762,41585,BANKNIFTY2310539000PE,BANKNIFTY,0.0,2023-01-05,39000.0,0.05,25,PE,NFO-OPT,NFO
1,10647810,41593,BANKNIFTY2310539500PE,BANKNIFTY,0.0,2023-01-05,39500.0,0.05,25,PE,NFO-OPT,NFO
2,10650626,41604,BANKNIFTY2310539700PE,BANKNIFTY,0.0,2023-01-05,39700.0,0.05,25,PE,NFO-OPT,NFO
3,10651138,41606,BANKNIFTY2310539800PE,BANKNIFTY,0.0,2023-01-05,39800.0,0.05,25,PE,NFO-OPT,NFO
4,10652418,41611,BANKNIFTY2310539900PE,BANKNIFTY,0.0,2023-01-05,39900.0,0.05,25,PE,NFO-OPT,NFO
5,10654722,41620,BANKNIFTY2310540000PE,BANKNIFTY,0.0,2023-01-05,40000.0,0.05,25,PE,NFO-OPT,NFO
6,10655234,41622,BANKNIFTY2310540100PE,BANKNIFTY,0.0,2023-01-05,40100.0,0.05,25,PE,NFO-OPT,NFO
7,10655746,41624,BANKNIFTY2310540200PE,BANKNIFTY,0.0,2023-01-05,40200.0,0.05,25,PE,NFO-OPT,NFO
8,10656258,41626,BANKNIFTY2310540300PE,BANKNIFTY,0.0,2023-01-05,40300.0,0.05,25,PE,NFO-OPT,NFO
9,10657282,41630,BANKNIFTY2310540400PE,BANKNIFTY,0.0,2023-01-05,40400.0,0.05,25,PE,NFO-OPT,NFO
10,10658306,41634,BANKNIFTY2310540500PE,BANKNIFTY,0.0,2023-01-05,40500.0,0.05,25,PE,NFO-OPT,NFO
11,10658818,41636,BANKNIFTY2310540600PE,BANKNIFTY,0.0,2023-01-05,40600.0,0.05,25,PE,NFO-OPT,NFO
12,10659842,41640,BANKNIFTY2310540700PE,BANKNIFTY,0.0,2023-01-05,40700.0,0.05,25,PE,NFO-OPT,NFO
13,10660354,41642,BANKNIFTY2310540800PE,BANKNIFTY,0.0,2023-01-05,40800.0,0.05,25,PE,NFO-OPT,NFO
14,10660866,41644,BANKNIFTY2310540900PE,BANKNIFTY,0.0,2023-01-05,40900.0,0.05,25,PE,NFO-OPT,NFO
15,10661378,41646,BANKNIFTY2310541000PE,BANKNIFTY,0.0,2023-01-05,41000.0,0.05,25,PE,NFO-OPT,NFO
16,10661890,41648,BANKNIFTY2310541100PE,BANKNIFTY,0.0,2023-01-05,41100.0,0.05,25,PE,NFO-OPT,NFO
17,10662402,41650,BANKNIFTY2310541200PE,BANKNIFTY,0.0,2023-01-05,41200.0,0.05,25,PE,NFO-OPT,NFO
18,10663682,41655,BANKNIFTY2310541300PE,BANKNIFTY,0.0,2023-01-05,41300.0,0.05,25,PE,NFO-OPT,NFO
19,10664706,41659,BANKNIFTY2310541400PE,BANKNIFTY,0.0,2023-01-05,41400.0,0.05,25,PE,NFO-OPT,NFO
20,10665218,41661,BANKNIFTY2310541500PE,BANKNIFTY,0.0,2023-01-05,41500.0,0.05,25,PE,NFO-OPT,NFO
21,10666754,41667,BANKNIFTY2310541600PE,BANKNIFTY,0.0,2023-01-05,41600.0,0.05,25,PE,NFO-OPT,NFO
22,10667522,41670,BANKNIFTY2310541700PE,BANKNIFTY,0.0,2023-01-05,41700.0,0.05,25,PE,NFO-OPT,NFO
23,10668034,41672,BANKNIFTY2310541800PE,BANKNIFTY,0.0,2023-01-05,41800.0,0.05,25,PE,NFO-OPT,NFO
24,10671106,41684,BANKNIFTY2310541900PE,BANKNIFTY,0.0,2023-01-05,41900.0,0.05,25,PE,NFO-OPT,NFO
25,10673410,41693,BANKNIFTY2310542000PE,BANKNIFTY,0.0,2023-01-05,42000.0,0.05,25,PE,NFO-OPT,NFO
26,10673922,41695,BANKNIFTY2310542100PE,BANKNIFTY,0.0,2023-01-05,42100.0,0.05,25,PE,NFO-OPT,NFO
27,10674946,41699,BANKNIFTY2310542200PE,BANKNIFTY,0.0,2023-01-05,42200.0,0.05,25,PE,NFO-OPT,NFO
28,10675458,41701,BANKNIFTY2310542300PE,BANKNIFTY,0.0,2023-01-05,42300.0,0.05,25,PE,NFO-OPT,NFO
29,10677250,41708,BANKNIFTY2310542400PE,BANKNIFTY,0.0,2023-01-05,42400.0,0.05,25,PE,NFO-OPT,NFO
30,10677762,41710,BANKNIFTY2310542500PE,BANKNIFTY,0.0,2023-01-05,42500.0,0.05,25,PE,NFO-OPT,NFO
31,10678274,41712,BANKNIFTY2310542600PE,BANKNIFTY,0.0,2023-01-05,42600.0,0.05,25,PE,NFO-OPT,NFO
32,10681090,41723,BANKNIFTY2310542700PE,BANKNIFTY,0.0,2023-01-05,42700.0,0.05,25,PE,NFO-OPT,NFO
33,10681602,41725,BANKNIFTY2310542800PE,BANKNIFTY,0.0,2023-01-05,42800.0,0.05,25,PE,NFO-OPT,NFO
34,10682882,41730,BANKNIFTY2310542900PE,BANKNIFTY,0.0,2023-01-05,42900.0,0.05,25,PE,NFO-OPT,NFO
35,10683394,41732,BANKNIFTY2310543000PE,BANKNIFTY,0.0,2023-01-05,43000.0,0.05,25,PE,NFO-OPT,NFO
36,10686466,41744,BANKNIFTY2310543100PE,BANKNIFTY,0.0,2023-01-05,43100.0,0.05,25,PE,NFO-OPT,NFO
37,10687234,41747,BANKNIFTY2310543200PE,BANKNIFTY,0.0,2023-01-05,43200.0,0.05,25,PE,NFO-OPT,NFO
38,10689026,41754,BANKNIFTY2310543300PE,BANKNIFTY,0.0,2023-01-05,43300.0,0.05,25,PE,NFO-OPT,NFO
39,10690818,41761,BANKNIFTY2310543400PE,BANKNIFTY,0.0,2023-01-05,43400.0,0.05,25,PE,NFO-OPT,NFO
40,10691330,41763,BANKNIFTY2310543500PE,BANKNIFTY,0.0,2023-01-05,43500.0,0.05,25,PE,NFO-OPT,NFO
41,10692354,41767,BANKNIFTY2310543600PE,BANKNIFTY,0.0,2023-01-05,43600.0,0.05,25,PE,NFO-OPT,NFO
42,10695682,41780,BANKNIFTY2310543700PE,BANKNIFTY,0.0,2023-01-05,43700.0,0.05,25,PE,NFO-OPT,NFO
43,10696194,41782,BANKNIFTY2310543800PE,BANKNIFTY,0.0,2023-01-05,43800.0,0.05,25,PE,NFO-OPT,NFO
44,10696706,41784,BANKNIFTY2310543900PE,BANKNIFTY,0.0,2023-01-05,43900.0,0.05,25,PE,NFO-OPT,NFO
45,10699266,41794,BANKNIFTY2310544000PE,BANKNIFTY,0.0,2023-01-05,44000.0,0.05,25,PE,NFO-OPT,NFO
46,10700290,41798,BANKNIFTY2310544100PE,BANKNIFTY,0.0,2023-01-05,44100.0,0.05,25,PE,NFO-OPT,NFO
47,10701570,41803,BANKNIFTY2310544200PE,BANKNIFTY,0.0,2023-01-05,44200.0,0.05,25,PE,NFO-OPT,NFO
48,10702850,41808,BANKNIFTY2310544300PE,BANKNIFTY,0.0,2023-01-05,44300.0,0.05,25,PE,NFO-OPT,NFO
49,10703618,41811,BANKNIFTY2310544400PE,BANKNIFTY,0.0,2023-01-05,44400.0,0.05,25,PE,NFO-OPT,NFO
50,10704642,41815,BANKNIFTY2310544500PE,BANKNIFTY,0.0,2023-01-05,44500.0,0.05,25,PE,NFO-OPT,NFO
51,10705154,41817,BANKNIFTY2310544600PE,BANKNIFTY,0.0,2023-01-05,44600.0,0.05,25,PE,NFO-OPT,NFO
52,10705666,41819,BANKNIFTY2310544700PE,BANKNIFTY,0.0,2023-01-05,44700.0,0.05,25,PE,NFO-OPT,NFO
53,10706178,41821,BANKNIFTY2310544800PE,BANKNIFTY,0.0,2023-01-05,44800.0,0.05,25,PE,NFO-OPT,NFO
54,10708482,41830,BANKNIFTY2310544900PE,BANKNIFTY,0.0,2023-01-05,44900.0,0.05,25,PE,NFO-OPT,NFO
55,10710274,41837,BANKNIFTY2310545000PE,BANKNIFTY,0.0,2023-01-05,45000.0,0.05,25,PE,NFO-OPT,NFO
56,10712322,41845,BANKNIFTY2310545100PE,BANKNIFTY,0.0,2023-01-05,45100.0,0.05,25,PE,NFO-OPT,NFO
57,10715138,41856,BANKNIFTY2310545200PE,BANKNIFTY,0.0,2023-01-05,45200.0,0.05,25,PE,NFO-OPT,NFO
58,10716418,41861,BANKNIFTY2310545300PE,BANKNIFTY,0.0,2023-01-05,45300.0,0.05,25,PE,NFO-OPT,NFO
59,10716930,41863,BANKNIFTY2310545400PE,BANKNIFTY,0.0,2023-01-05,45400.0,0.05,25,PE,NFO-OPT,NFO
60,10717698,41866,BANKNIFTY2310545500PE,BANKNIFTY,0.0,2023-01-05,45500.0,0.05,25,PE,NFO-OPT,NFO
61,10720770,41878,BANKNIFTY2310545600PE,BANKNIFTY,0.0,2023-01-05,45600.0,0.05,25,PE,NFO-OPT,NFO
62,10723842,41890,BANKNIFTY2310545700PE,BANKNIFTY,0.0,2023-01-05,45700.0,0.05,25,PE,NFO-OPT,NFO
63,10726658,41901,BANKNIFTY2310545800PE,BANKNIFTY,0.0,2023-01-05,45800.0,0.05,25,PE,NFO-OPT,NFO
64,10727170,41903,BANKNIFTY2310545900PE,BANKNIFTY,0.0,2023-01-05,45900.0,0.05,25,PE,NFO-OPT,NFO
65,10731010,41918,BANKNIFTY2310546000PE,BANKNIFTY,0.0,2023-01-05,46000.0,0.05,25,PE,NFO-OPT,NFO
66,10737410,41943,BANKNIFTY2310546500PE,BANKNIFTY,0.0,2023-01-05,46500.0,0.05,25,PE,NFO-OPT,NFO
67,10740994,41957,BANKNIFTY2310547000PE,BANKNIFTY,0.0,2023-01-05,47000.0,0.05,25,PE,NFO-OPT,NFO
