,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
0,13649666,53319,NIFTY23MAR16700PE,NIFTY,0.0,2023-03-29,16700.0,0.05,50,PE,NFO-OPT,NFO
1,13650178,53321,NIFTY23MAR16750PE,NIFTY,0.0,2023-03-29,16750.0,0.05,50,PE,NFO-OPT,NFO
2,13650946,53324,NIFTY23MAR16800PE,NIFTY,0.0,2023-03-29,16800.0,0.05,50,PE,NFO-OPT,NFO
3,13653250,53333,NIFTY23MAR16850PE,NIFTY,0.0,2023-03-29,16850.0,0.05,50,PE,NFO-OPT,NFO
4,13653762,53335,NIFTY23MAR16900PE,NIFTY,0.0,2023-03-29,16900.0,0.05,50,PE,NFO-OPT,NFO
5,13654274,53337,NIFTY23MAR16950PE,NIFTY,0.0,2023-03-29,16950.0,0.05,50,PE,NFO-OPT,NFO
6,14661378,57271,NIFTY23MAR17000PE,NIFTY,0.0,2023-03-29,17000.0,0.05,50,PE,NFO-OPT,NFO
7,13654786,53339,NIFTY23MAR17050PE,NIFTY,0.0,2023-03-29,17050.0,0.05,50,PE,NFO-OPT,NFO
8,13655298,53341,NIFTY23MAR17100PE,NIFTY,0.0,2023-03-29,17100.0,0.05,50,PE,NFO-OPT,NFO
9,13655810,53343,NIFTY23MAR17150PE,NIFTY,0.0,2023-03-29,17150.0,0.05,50,PE,NFO-OPT,NFO
10,13656578,53346,NIFTY23MAR17200PE,NIFTY,0.0,2023-03-29,17200.0,0.05,50,PE,NFO-OPT,NFO
11,13657090,53348,NIFTY23MAR17250PE,NIFTY,0.0,2023-03-29,17250.0,0.05,50,PE,NFO-OPT,NFO
12,13658882,53355,NIFTY23MAR17300PE,NIFTY,0.0,2023-03-29,17300.0,0.05,50,PE,NFO-OPT,NFO
13,13659650,53358,NIFTY23MAR17350PE,NIFTY,0.0,2023-03-29,17350.0,0.05,50,PE,NFO-OPT,NFO
14,13660162,53360,NIFTY23MAR17400PE,NIFTY,0.0,2023-03-29,17400.0,0.05,50,PE,NFO-OPT,NFO
15,13661698,53366,NIFTY23MAR17450PE,NIFTY,0.0,2023-03-29,17450.0,0.05,50,PE,NFO-OPT,NFO
16,13662722,53370,NIFTY23MAR17500PE,NIFTY,0.0,2023-03-29,17500.0,0.05,50,PE,NFO-OPT,NFO
17,13664514,53377,NIFTY23MAR17550PE,NIFTY,0.0,2023-03-29,17550.0,0.05,50,PE,NFO-OPT,NFO
18,13665026,53379,NIFTY23MAR17600PE,NIFTY,0.0,2023-03-29,17600.0,0.05,50,PE,NFO-OPT,NFO
19,13665538,53381,NIFTY23MAR17650PE,NIFTY,0.0,2023-03-29,17650.0,0.05,50,PE,NFO-OPT,NFO
20,13666562,53385,NIFTY23MAR17700PE,NIFTY,0.0,2023-03-29,17700.0,0.05,50,PE,NFO-OPT,NFO
21,13667074,53387,NIFTY23MAR17750PE,NIFTY,0.0,2023-03-29,17750.0,0.05,50,PE,NFO-OPT,NFO
22,13668098,53391,NIFTY23MAR17800PE,NIFTY,0.0,2023-03-29,17800.0,0.05,50,PE,NFO-OPT,NFO
23,13669122,53395,NIFTY23MAR17850PE,NIFTY,0.0,2023-03-29,17850.0,0.05,50,PE,NFO-OPT,NFO
24,13669634,53397,NIFTY23MAR17900PE,NIFTY,0.0,2023-03-29,17900.0,0.05,50,PE,NFO-OPT,NFO
25,13670146,53399,NIFTY23MAR17950PE,NIFTY,0.0,2023-03-29,17950.0,0.05,50,PE,NFO-OPT,NFO
26,14661890,57273,NIFTY23MAR18000PE,NIFTY,0.0,2023-03-29,18000.0,0.05,50,PE,NFO-OPT,NFO
27,13670658,53401,NIFTY23MAR18050PE,NIFTY,0.0,2023-03-29,18050.0,0.05,50,PE,NFO-OPT,NFO
28,13671170,53403,NIFTY23MAR18100PE,NIFTY,0.0,2023-03-29,18100.0,0.05,50,PE,NFO-OPT,NFO
29,13671682,53405,NIFTY23MAR18150PE,NIFTY,0.0,2023-03-29,18150.0,0.05,50,PE,NFO-OPT,NFO
30,13672194,53407,NIFTY23MAR18200PE,NIFTY,0.0,2023-03-29,18200.0,0.05,50,PE,NFO-OPT,NFO
31,13672706,53409,NIFTY23MAR18250PE,NIFTY,0.0,2023-03-29,18250.0,0.05,50,PE,NFO-OPT,NFO
32,13673218,53411,NIFTY23MAR18300PE,NIFTY,0.0,2023-03-29,18300.0,0.05,50,PE,NFO-OPT,NFO
33,13673730,53413,NIFTY23MAR18350PE,NIFTY,0.0,2023-03-29,18350.0,0.05,50,PE,NFO-OPT,NFO
34,13674242,53415,NIFTY23MAR18400PE,NIFTY,0.0,2023-03-29,18400.0,0.05,50,PE,NFO-OPT,NFO
35,13674754,53417,NIFTY23MAR18450PE,NIFTY,0.0,2023-03-29,18450.0,0.05,50,PE,NFO-OPT,NFO
36,13675266,53419,NIFTY23MAR18500PE,NIFTY,0.0,2023-03-29,18500.0,0.05,50,PE,NFO-OPT,NFO
37,13675778,53421,NIFTY23MAR18550PE,NIFTY,0.0,2023-03-29,18550.0,0.05,50,PE,NFO-OPT,NFO
38,13676290,53423,NIFTY23MAR18600PE,NIFTY,0.0,2023-03-29,18600.0,0.05,50,PE,NFO-OPT,NFO
39,13676802,53425,NIFTY23MAR18650PE,NIFTY,0.0,2023-03-29,18650.0,0.05,50,PE,NFO-OPT,NFO
