,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
<<<<<<< HEAD
0,15291906,59734,NIFTY23SEP17500CE,NIFTY,0.0,2023-09-28,17500.0,0.05,50,CE,NFO-OPT,NFO
1,15293442,59740,NIFTY23SEP17600CE,NIFTY,0.0,2023-09-28,17600.0,0.05,50,CE,NFO-OPT,NFO
2,15294466,59744,NIFTY23SEP17700CE,NIFTY,0.0,2023-09-28,17700.0,0.05,50,CE,NFO-OPT,NFO
3,15296514,59752,NIFTY23SEP17800CE,NIFTY,0.0,2023-09-28,17800.0,0.05,50,CE,NFO-OPT,NFO
4,15298050,59758,NIFTY23SEP17900CE,NIFTY,0.0,2023-09-28,17900.0,0.05,50,CE,NFO-OPT,NFO
5,22229250,86833,NIFTY23SEP18000CE,NIFTY,0.0,2023-09-28,18000.0,0.05,50,CE,NFO-OPT,NFO
6,15300098,59766,NIFTY23SEP18100CE,NIFTY,0.0,2023-09-28,18100.0,0.05,50,CE,NFO-OPT,NFO
7,15301634,59772,NIFTY23SEP18200CE,NIFTY,0.0,2023-09-28,18200.0,0.05,50,CE,NFO-OPT,NFO
8,19522818,76261,NIFTY23SEP18300CE,NIFTY,0.0,2023-09-28,18300.0,0.05,50,CE,NFO-OPT,NFO
9,21954050,85758,NIFTY23SEP18400CE,NIFTY,0.0,2023-09-28,18400.0,0.05,50,CE,NFO-OPT,NFO
10,21955074,85762,NIFTY23SEP18500CE,NIFTY,0.0,2023-09-28,18500.0,0.05,50,CE,NFO-OPT,NFO
11,21956354,85767,NIFTY23SEP18600CE,NIFTY,0.0,2023-09-28,18600.0,0.05,50,CE,NFO-OPT,NFO
12,21957378,85771,NIFTY23SEP18700CE,NIFTY,0.0,2023-09-28,18700.0,0.05,50,CE,NFO-OPT,NFO
13,21958402,85775,NIFTY23SEP18800CE,NIFTY,0.0,2023-09-28,18800.0,0.05,50,CE,NFO-OPT,NFO
14,21959938,85781,NIFTY23SEP18900CE,NIFTY,0.0,2023-09-28,18900.0,0.05,50,CE,NFO-OPT,NFO
15,22230786,86839,NIFTY23SEP19000CE,NIFTY,0.0,2023-09-28,19000.0,0.05,50,CE,NFO-OPT,NFO
16,21961474,85787,NIFTY23SEP19100CE,NIFTY,0.0,2023-09-28,19100.0,0.05,50,CE,NFO-OPT,NFO
17,21971202,85825,NIFTY23SEP19200CE,NIFTY,0.0,2023-09-28,19200.0,0.05,50,CE,NFO-OPT,NFO
18,21972226,85829,NIFTY23SEP19300CE,NIFTY,0.0,2023-09-28,19300.0,0.05,50,CE,NFO-OPT,NFO
19,21973250,85833,NIFTY23SEP19400CE,NIFTY,0.0,2023-09-28,19400.0,0.05,50,CE,NFO-OPT,NFO
20,21974274,85837,NIFTY23SEP19500CE,NIFTY,0.0,2023-09-28,19500.0,0.05,50,CE,NFO-OPT,NFO
21,21978114,85852,NIFTY23SEP19600CE,NIFTY,0.0,2023-09-28,19600.0,0.05,50,CE,NFO-OPT,NFO
22,21982978,85871,NIFTY23SEP19700CE,NIFTY,0.0,2023-09-28,19700.0,0.05,50,CE,NFO-OPT,NFO
23,21984002,85875,NIFTY23SEP19800CE,NIFTY,0.0,2023-09-28,19800.0,0.05,50,CE,NFO-OPT,NFO
24,21985026,85879,NIFTY23SEP19900CE,NIFTY,0.0,2023-09-28,19900.0,0.05,50,CE,NFO-OPT,NFO
25,22231298,86841,NIFTY23SEP20000CE,NIFTY,0.0,2023-09-28,20000.0,0.05,50,CE,NFO-OPT,NFO
26,21986562,85885,NIFTY23SEP20100CE,NIFTY,0.0,2023-09-28,20100.0,0.05,50,CE,NFO-OPT,NFO
27,21987586,85889,NIFTY23SEP20200CE,NIFTY,0.0,2023-09-28,20200.0,0.05,50,CE,NFO-OPT,NFO
28,21989122,85895,NIFTY23SEP20300CE,NIFTY,0.0,2023-09-28,20300.0,0.05,50,CE,NFO-OPT,NFO
29,21990146,85899,NIFTY23SEP20400CE,NIFTY,0.0,2023-09-28,20400.0,0.05,50,CE,NFO-OPT,NFO
30,21991170,85903,NIFTY23SEP20500CE,NIFTY,0.0,2023-09-28,20500.0,0.05,50,CE,NFO-OPT,NFO
31,21992706,85909,NIFTY23SEP20600CE,NIFTY,0.0,2023-09-28,20600.0,0.05,50,CE,NFO-OPT,NFO
32,21994754,85917,NIFTY23SEP20700CE,NIFTY,0.0,2023-09-28,20700.0,0.05,50,CE,NFO-OPT,NFO
33,21995778,85921,NIFTY23SEP20800CE,NIFTY,0.0,2023-09-28,20800.0,0.05,50,CE,NFO-OPT,NFO
34,21998850,85933,NIFTY23SEP20900CE,NIFTY,0.0,2023-09-28,20900.0,0.05,50,CE,NFO-OPT,NFO
35,22231810,86843,NIFTY23SEP21000CE,NIFTY,0.0,2023-09-28,21000.0,0.05,50,CE,NFO-OPT,NFO
=======
0,15293442,59740,NIFTY23SEP17600CE,NIFTY,0.0,2023-09-28,17600.0,0.05,50,CE,NFO-OPT,NFO
1,15294466,59744,NIFTY23SEP17700CE,NIFTY,0.0,2023-09-28,17700.0,0.05,50,CE,NFO-OPT,NFO
2,15296514,59752,NIFTY23SEP17800CE,NIFTY,0.0,2023-09-28,17800.0,0.05,50,CE,NFO-OPT,NFO
3,15298050,59758,NIFTY23SEP17900CE,NIFTY,0.0,2023-09-28,17900.0,0.05,50,CE,NFO-OPT,NFO
4,22229250,86833,NIFTY23SEP18000CE,NIFTY,0.0,2023-09-28,18000.0,0.05,50,CE,NFO-OPT,NFO
5,15300098,59766,NIFTY23SEP18100CE,NIFTY,0.0,2023-09-28,18100.0,0.05,50,CE,NFO-OPT,NFO
6,15301634,59772,NIFTY23SEP18200CE,NIFTY,0.0,2023-09-28,18200.0,0.05,50,CE,NFO-OPT,NFO
7,19522818,76261,NIFTY23SEP18300CE,NIFTY,0.0,2023-09-28,18300.0,0.05,50,CE,NFO-OPT,NFO
8,21954050,85758,NIFTY23SEP18400CE,NIFTY,0.0,2023-09-28,18400.0,0.05,50,CE,NFO-OPT,NFO
9,21955074,85762,NIFTY23SEP18500CE,NIFTY,0.0,2023-09-28,18500.0,0.05,50,CE,NFO-OPT,NFO
10,21956354,85767,NIFTY23SEP18600CE,NIFTY,0.0,2023-09-28,18600.0,0.05,50,CE,NFO-OPT,NFO
11,21957378,85771,NIFTY23SEP18700CE,NIFTY,0.0,2023-09-28,18700.0,0.05,50,CE,NFO-OPT,NFO
12,21958402,85775,NIFTY23SEP18800CE,NIFTY,0.0,2023-09-28,18800.0,0.05,50,CE,NFO-OPT,NFO
13,21959938,85781,NIFTY23SEP18900CE,NIFTY,0.0,2023-09-28,18900.0,0.05,50,CE,NFO-OPT,NFO
14,22230786,86839,NIFTY23SEP19000CE,NIFTY,0.0,2023-09-28,19000.0,0.05,50,CE,NFO-OPT,NFO
15,21961474,85787,NIFTY23SEP19100CE,NIFTY,0.0,2023-09-28,19100.0,0.05,50,CE,NFO-OPT,NFO
16,21971202,85825,NIFTY23SEP19200CE,NIFTY,0.0,2023-09-28,19200.0,0.05,50,CE,NFO-OPT,NFO
17,21972226,85829,NIFTY23SEP19300CE,NIFTY,0.0,2023-09-28,19300.0,0.05,50,CE,NFO-OPT,NFO
18,21973250,85833,NIFTY23SEP19400CE,NIFTY,0.0,2023-09-28,19400.0,0.05,50,CE,NFO-OPT,NFO
19,21974274,85837,NIFTY23SEP19500CE,NIFTY,0.0,2023-09-28,19500.0,0.05,50,CE,NFO-OPT,NFO
20,21978114,85852,NIFTY23SEP19600CE,NIFTY,0.0,2023-09-28,19600.0,0.05,50,CE,NFO-OPT,NFO
21,21982978,85871,NIFTY23SEP19700CE,NIFTY,0.0,2023-09-28,19700.0,0.05,50,CE,NFO-OPT,NFO
22,21984002,85875,NIFTY23SEP19800CE,NIFTY,0.0,2023-09-28,19800.0,0.05,50,CE,NFO-OPT,NFO
23,21985026,85879,NIFTY23SEP19900CE,NIFTY,0.0,2023-09-28,19900.0,0.05,50,CE,NFO-OPT,NFO
24,22231298,86841,NIFTY23SEP20000CE,NIFTY,0.0,2023-09-28,20000.0,0.05,50,CE,NFO-OPT,NFO
25,21986562,85885,NIFTY23SEP20100CE,NIFTY,0.0,2023-09-28,20100.0,0.05,50,CE,NFO-OPT,NFO
26,21987586,85889,NIFTY23SEP20200CE,NIFTY,0.0,2023-09-28,20200.0,0.05,50,CE,NFO-OPT,NFO
27,21989122,85895,NIFTY23SEP20300CE,NIFTY,0.0,2023-09-28,20300.0,0.05,50,CE,NFO-OPT,NFO
28,21990146,85899,NIFTY23SEP20400CE,NIFTY,0.0,2023-09-28,20400.0,0.05,50,CE,NFO-OPT,NFO
29,21991170,85903,NIFTY23SEP20500CE,NIFTY,0.0,2023-09-28,20500.0,0.05,50,CE,NFO-OPT,NFO
30,21992706,85909,NIFTY23SEP20600CE,NIFTY,0.0,2023-09-28,20600.0,0.05,50,CE,NFO-OPT,NFO
31,21994754,85917,NIFTY23SEP20700CE,NIFTY,0.0,2023-09-28,20700.0,0.05,50,CE,NFO-OPT,NFO
32,21995778,85921,NIFTY23SEP20800CE,NIFTY,0.0,2023-09-28,20800.0,0.05,50,CE,NFO-OPT,NFO
