,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
0,12222466,47744,NIFTY2381017900CE,NIFTY,0.0,2023-08-10,17900.0,0.05,50,CE,NFO-OPT,NFO
1,12225026,47754,NIFTY2381018000CE,NIFTY,0.0,2023-08-10,18000.0,0.05,50,CE,NFO-OPT,NFO
2,12226050,47758,NIFTY2381018100CE,NIFTY,0.0,2023-08-10,18100.0,0.05,50,CE,NFO-OPT,NFO
3,12227330,47763,NIFTY2381018200CE,NIFTY,0.0,2023-08-10,18200.0,0.05,50,CE,NFO-OPT,NFO
4,12228866,47769,NIFTY2381018300CE,NIFTY,0.0,2023-08-10,18300.0,0.05,50,CE,NFO-OPT,NFO
5,12229890,47773,NIFTY2381018400CE,NIFTY,0.0,2023-08-10,18400.0,0.05,50,CE,NFO-OPT,NFO
6,12232450,47783,NIFTY2381018500CE,NIFTY,0.0,2023-08-10,18500.0,0.05,50,CE,NFO-OPT,NFO
7,12237314,47802,NIFTY2381018600CE,NIFTY,0.0,2023-08-10,18600.0,0.05,50,CE,NFO-OPT,NFO
8,12238338,47806,NIFTY2381018700CE,NIFTY,0.0,2023-08-10,18700.0,0.05,50,CE,NFO-OPT,NFO
9,12239874,47812,NIFTY2381018800CE,NIFTY,0.0,2023-08-10,18800.0,0.05,50,CE,NFO-OPT,NFO
10,12241922,47820,NIFTY2381018900CE,NIFTY,0.0,2023-08-10,18900.0,0.05,50,CE,NFO-OPT,NFO
11,12242946,47824,NIFTY2381019000CE,NIFTY,0.0,2023-08-10,19000.0,0.05,50,CE,NFO-OPT,NFO
12,12243970,47828,NIFTY2381019100CE,NIFTY,0.0,2023-08-10,19100.0,0.05,50,CE,NFO-OPT,NFO
13,12246018,47836,NIFTY2381019200CE,NIFTY,0.0,2023-08-10,19200.0,0.05,50,CE,NFO-OPT,NFO
14,12251138,47856,NIFTY2381019300CE,NIFTY,0.0,2023-08-10,19300.0,0.05,50,CE,NFO-OPT,NFO
15,12252162,47860,NIFTY2381019400CE,NIFTY,0.0,2023-08-10,19400.0,0.05,50,CE,NFO-OPT,NFO
16,12254978,47871,NIFTY2381019500CE,NIFTY,0.0,2023-08-10,19500.0,0.05,50,CE,NFO-OPT,NFO
17,12256002,47875,NIFTY2381019600CE,NIFTY,0.0,2023-08-10,19600.0,0.05,50,CE,NFO-OPT,NFO
18,12257538,47881,NIFTY2381019700CE,NIFTY,0.0,2023-08-10,19700.0,0.05,50,CE,NFO-OPT,NFO
19,12259074,47887,NIFTY2381019800CE,NIFTY,0.0,2023-08-10,19800.0,0.05,50,CE,NFO-OPT,NFO
20,12263938,47906,NIFTY2381019900CE,NIFTY,0.0,2023-08-10,19900.0,0.05,50,CE,NFO-OPT,NFO
21,12266242,47915,NIFTY2381020000CE,NIFTY,0.0,2023-08-10,20000.0,0.05,50,CE,NFO-OPT,NFO
22,12267778,47921,NIFTY2381020100CE,NIFTY,0.0,2023-08-10,20100.0,0.05,50,CE,NFO-OPT,NFO
23,12269058,47926,NIFTY2381020200CE,NIFTY,0.0,2023-08-10,20200.0,0.05,50,CE,NFO-OPT,NFO
24,12271618,47936,NIFTY2381020300CE,NIFTY,0.0,2023-08-10,20300.0,0.05,50,CE,NFO-OPT,NFO
25,12273154,47942,NIFTY2381020400CE,NIFTY,0.0,2023-08-10,20400.0,0.05,50,CE,NFO-OPT,NFO
26,12274178,47946,NIFTY2381020500CE,NIFTY,0.0,2023-08-10,20500.0,0.05,50,CE,NFO-OPT,NFO
27,12275202,47950,NIFTY2381020600CE,NIFTY,0.0,2023-08-10,20600.0,0.05,50,CE,NFO-OPT,NFO
28,12276226,47954,NIFTY2381020700CE,NIFTY,0.0,2023-08-10,20700.0,0.05,50,CE,NFO-OPT,NFO
29,12277250,47958,NIFTY2381020800CE,NIFTY,0.0,2023-08-10,20800.0,0.05,50,CE,NFO-OPT,NFO
30,12279810,47968,NIFTY2381020900CE,NIFTY,0.0,2023-08-10,20900.0,0.05,50,CE,NFO-OPT,NFO
31,12280834,47972,NIFTY2381021000CE,NIFTY,0.0,2023-08-10,21000.0,0.05,50,CE,NFO-OPT,NFO
