,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
0,14625282,57130,BANKNIFTY23MAR39000PE,BANKNIFTY,0.0,2023-03-29,39000.0,0.05,25,PE,NFO-OPT,NFO
1,13468930,52613,BANKNIFTY23MAR39500PE,BANKNIFTY,0.0,2023-03-29,39500.0,0.05,25,PE,NFO-OPT,NFO
2,13472514,52627,BANKNIFTY23MAR40000PE,BANKNIFTY,0.0,2023-03-29,40000.0,0.05,25,PE,NFO-OPT,NFO
3,14625794,57132,BANKNIFTY23MAR40500PE,BANKNIFTY,0.0,2023-03-29,40500.0,0.05,25,PE,NFO-OPT,NFO
4,13478146,52649,BANKNIFTY23MAR41000PE,BANKNIFTY,0.0,2023-03-29,41000.0,0.05,25,PE,NFO-OPT,NFO
5,13480194,52657,BANKNIFTY23MAR41300PE,BANKNIFTY,0.0,2023-03-29,41300.0,0.05,25,PE,NFO-OPT,NFO
6,13480706,52659,BANKNIFTY23MAR41400PE,BANKNIFTY,0.0,2023-03-29,41400.0,0.05,25,PE,NFO-OPT,NFO
7,13481218,52661,BANKNIFTY23MAR41500PE,BANKNIFTY,0.0,2023-03-29,41500.0,0.05,25,PE,NFO-OPT,NFO
8,13481730,52663,BANKNIFTY23MAR41600PE,BANKNIFTY,0.0,2023-03-29,41600.0,0.05,25,PE,NFO-OPT,NFO
9,13482754,52667,BANKNIFTY23MAR41700PE,BANKNIFTY,0.0,2023-03-29,41700.0,0.05,25,PE,NFO-OPT,NFO
10,13483266,52669,BANKNIFTY23MAR41800PE,BANKNIFTY,0.0,2023-03-29,41800.0,0.05,25,PE,NFO-OPT,NFO
11,13483778,52671,BANKNIFTY23MAR41900PE,BANKNIFTY,0.0,2023-03-29,41900.0,0.05,25,PE,NFO-OPT,NFO
12,14626306,57134,BANKNIFTY23MAR42000PE,BANKNIFTY,0.0,2023-03-29,42000.0,0.05,25,PE,NFO-OPT,NFO
13,13484290,52673,BANKNIFTY23MAR42100PE,BANKNIFTY,0.0,2023-03-29,42100.0,0.05,25,PE,NFO-OPT,NFO
14,13485314,52677,BANKNIFTY23MAR42200PE,BANKNIFTY,0.0,2023-03-29,42200.0,0.05,25,PE,NFO-OPT,NFO
15,13486338,52681,BANKNIFTY23MAR42300PE,BANKNIFTY,0.0,2023-03-29,42300.0,0.05,25,PE,NFO-OPT,NFO
16,13487362,52685,BANKNIFTY23MAR42400PE,BANKNIFTY,0.0,2023-03-29,42400.0,0.05,25,PE,NFO-OPT,NFO
17,13488386,52689,BANKNIFTY23MAR42500PE,BANKNIFTY,0.0,2023-03-29,42500.0,0.05,25,PE,NFO-OPT,NFO
18,13488898,52691,BANKNIFTY23MAR42600PE,BANKNIFTY,0.0,2023-03-29,42600.0,0.05,25,PE,NFO-OPT,NFO
19,13490946,52699,BANKNIFTY23MAR42700PE,BANKNIFTY,0.0,2023-03-29,42700.0,0.05,25,PE,NFO-OPT,NFO
20,13492482,52705,BANKNIFTY23MAR42800PE,BANKNIFTY,0.0,2023-03-29,42800.0,0.05,25,PE,NFO-OPT,NFO
21,13495042,52715,BANKNIFTY23MAR42900PE,BANKNIFTY,0.0,2023-03-29,42900.0,0.05,25,PE,NFO-OPT,NFO
22,13495554,52717,BANKNIFTY23MAR43000PE,BANKNIFTY,0.0,2023-03-29,43000.0,0.05,25,PE,NFO-OPT,NFO
23,13499650,52733,BANKNIFTY23MAR43100PE,BANKNIFTY,0.0,2023-03-29,43100.0,0.05,25,PE,NFO-OPT,NFO
24,13500162,52735,BANKNIFTY23MAR43200PE,BANKNIFTY,0.0,2023-03-29,43200.0,0.05,25,PE,NFO-OPT,NFO
25,13501186,52739,BANKNIFTY23MAR43300PE,BANKNIFTY,0.0,2023-03-29,43300.0,0.05,25,PE,NFO-OPT,NFO
26,13501698,52741,BANKNIFTY23MAR43400PE,BANKNIFTY,0.0,2023-03-29,43400.0,0.05,25,PE,NFO-OPT,NFO
27,14626818,57136,BANKNIFTY23MAR43500PE,BANKNIFTY,0.0,2023-03-29,43500.0,0.05,25,PE,NFO-OPT,NFO
28,13502210,52743,BANKNIFTY23MAR43600PE,BANKNIFTY,0.0,2023-03-29,43600.0,0.05,25,PE,NFO-OPT,NFO
29,13504258,52751,BANKNIFTY23MAR43700PE,BANKNIFTY,0.0,2023-03-29,43700.0,0.05,25,PE,NFO-OPT,NFO
30,13504770,52753,BANKNIFTY23MAR43800PE,BANKNIFTY,0.0,2023-03-29,43800.0,0.05,25,PE,NFO-OPT,NFO
31,13505794,52757,BANKNIFTY23MAR43900PE,BANKNIFTY,0.0,2023-03-29,43900.0,0.05,25,PE,NFO-OPT,NFO
32,13506306,52759,BANKNIFTY23MAR44000PE,BANKNIFTY,0.0,2023-03-29,44000.0,0.05,25,PE,NFO-OPT,NFO
33,13506818,52761,BANKNIFTY23MAR44100PE,BANKNIFTY,0.0,2023-03-29,44100.0,0.05,25,PE,NFO-OPT,NFO
