,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
0,12689922,49570,NIFTY2311216400CE,NIFTY,0.0,2023-01-12,16400.0,0.05,50,CE,NFO-OPT,NFO
1,12691202,49575,NIFTY2311216450CE,NIFTY,0.0,2023-01-12,16450.0,0.05,50,CE,NFO-OPT,NFO
2,12692226,49579,NIFTY2311216500CE,NIFTY,0.0,2023-01-12,16500.0,0.05,50,CE,NFO-OPT,NFO
3,12692994,49582,NIFTY2311216550CE,NIFTY,0.0,2023-01-12,16550.0,0.05,50,CE,NFO-OPT,NFO
4,12693506,49584,NIFTY2311216600CE,NIFTY,0.0,2023-01-12,16600.0,0.05,50,CE,NFO-OPT,NFO
5,12695810,49593,NIFTY2311216650CE,NIFTY,0.0,2023-01-12,16650.0,0.05,50,CE,NFO-OPT,NFO
6,12696578,49596,NIFTY2311216700CE,NIFTY,0.0,2023-01-12,16700.0,0.05,50,CE,NFO-OPT,NFO
7,12699394,49607,NIFTY2311216750CE,NIFTY,0.0,2023-01-12,16750.0,0.05,50,CE,NFO-OPT,NFO
8,12699906,49609,NIFTY2311216800CE,NIFTY,0.0,2023-01-12,16800.0,0.05,50,CE,NFO-OPT,NFO
9,12700930,49613,NIFTY2311216850CE,NIFTY,0.0,2023-01-12,16850.0,0.05,50,CE,NFO-OPT,NFO
10,12701954,49617,NIFTY2311216900CE,NIFTY,0.0,2023-01-12,16900.0,0.05,50,CE,NFO-OPT,NFO
11,12703490,49623,NIFTY2311216950CE,NIFTY,0.0,2023-01-12,16950.0,0.05,50,CE,NFO-OPT,NFO
12,12704514,49627,NIFTY2311217000CE,NIFTY,0.0,2023-01-12,17000.0,0.05,50,CE,NFO-OPT,NFO
13,12708354,49642,NIFTY2311217050CE,NIFTY,0.0,2023-01-12,17050.0,0.05,50,CE,NFO-OPT,NFO
14,12709890,49648,NIFTY2311217100CE,NIFTY,0.0,2023-01-12,17100.0,0.05,50,CE,NFO-OPT,NFO
15,12710658,49651,NIFTY2311217150CE,NIFTY,0.0,2023-01-12,17150.0,0.05,50,CE,NFO-OPT,NFO
16,12712706,49659,NIFTY2311217200CE,NIFTY,0.0,2023-01-12,17200.0,0.05,50,CE,NFO-OPT,NFO
17,12713218,49661,NIFTY2311217250CE,NIFTY,0.0,2023-01-12,17250.0,0.05,50,CE,NFO-OPT,NFO
18,12713730,49663,NIFTY2311217300CE,NIFTY,0.0,2023-01-12,17300.0,0.05,50,CE,NFO-OPT,NFO
19,12715266,49669,NIFTY2311217350CE,NIFTY,0.0,2023-01-12,17350.0,0.05,50,CE,NFO-OPT,NFO
20,12715778,49671,NIFTY2311217400CE,NIFTY,0.0,2023-01-12,17400.0,0.05,50,CE,NFO-OPT,NFO
21,12716290,49673,NIFTY2311217450CE,NIFTY,0.0,2023-01-12,17450.0,0.05,50,CE,NFO-OPT,NFO
22,12716802,49675,NIFTY2311217500CE,NIFTY,0.0,2023-01-12,17500.0,0.05,50,CE,NFO-OPT,NFO
23,12717826,49679,NIFTY2311217550CE,NIFTY,0.0,2023-01-12,17550.0,0.05,50,CE,NFO-OPT,NFO
