,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
0,10388226,40579,BANKNIFTY2311239000CE,BANKNIFTY,0.0,2023-01-12,39000.0,0.05,25,CE,NFO-OPT,NFO
1,10388738,40581,BANKNIFTY2311239500CE,BANKNIFTY,0.0,2023-01-12,39500.0,0.05,25,CE,NFO-OPT,NFO
2,10392834,40597,BANKNIFTY2311239700CE,BANKNIFTY,0.0,2023-01-12,39700.0,0.05,25,CE,NFO-OPT,NFO
3,10397698,40616,BANKNIFTY2311239800CE,BANKNIFTY,0.0,2023-01-12,39800.0,0.05,25,CE,NFO-OPT,NFO
4,10398978,40621,BANKNIFTY2311239900CE,BANKNIFTY,0.0,2023-01-12,39900.0,0.05,25,CE,NFO-OPT,NFO
5,10400002,40625,BANKNIFTY2311240000CE,BANKNIFTY,0.0,2023-01-12,40000.0,0.05,25,CE,NFO-OPT,NFO
6,10401026,40629,BANKNIFTY2311240100CE,BANKNIFTY,0.0,2023-01-12,40100.0,0.05,25,CE,NFO-OPT,NFO
7,10402562,40635,BANKNIFTY2311240200CE,BANKNIFTY,0.0,2023-01-12,40200.0,0.05,25,CE,NFO-OPT,NFO
8,10403074,40637,BANKNIFTY2311240300CE,BANKNIFTY,0.0,2023-01-12,40300.0,0.05,25,CE,NFO-OPT,NFO
9,10404866,40644,BANKNIFTY2311240400CE,BANKNIFTY,0.0,2023-01-12,40400.0,0.05,25,CE,NFO-OPT,NFO
10,10405890,40648,BANKNIFTY2311240500CE,BANKNIFTY,0.0,2023-01-12,40500.0,0.05,25,CE,NFO-OPT,NFO
11,10406402,40650,BANKNIFTY2311240600CE,BANKNIFTY,0.0,2023-01-12,40600.0,0.05,25,CE,NFO-OPT,NFO
12,10409218,40661,BANKNIFTY2311240700CE,BANKNIFTY,0.0,2023-01-12,40700.0,0.05,25,CE,NFO-OPT,NFO
13,10411266,40669,BANKNIFTY2311240800CE,BANKNIFTY,0.0,2023-01-12,40800.0,0.05,25,CE,NFO-OPT,NFO
